Start Time,End Time,Open,High,Low,Close,Vol,Vol-Avg,Range,POC,VA High,VA Low,VA Range,TPO T,TPO AB,TPO BL,SF,TFF,RF,VTY,Dist(s),Bracket UL,Bracket UO,Bracket UQ,Bracket MID,Bracket LQ,Bracket LO,Bracket LL,Q1 TPO,Q2 TPO,Q3 TPO,Q4 TPO,Datetime,ULBreakoutPL,ULBreakout
2017.05.01 00:00,2017.05.05 23:30,1.09099,1.09995,1.08749,1.0995,724895,144979,124.6,1.0911,1.0936,1.0882,54.0,1187,710,415,1.71,3.77,7,7.9,1.0,1.1,1.0985,1.097,1.094,1.091,1.0895,1.088,218,111,440,415,2017-05-05 23:30:00,-30.000000000001137,2
2017.05.24 00:00,2017.05.30 23:30,1.11822,1.12503,1.11094,1.11856,919846,183969,140.9,1.1177,1.1216,1.1164,52.0,1342,866,413,2.1,3.73,16,9.3,1.0,1.1246,1.12295,1.1213,1.118,1.1147,1.11305,1.1114,259,605,353,116,2017-05-30 23:30:00,-33.0000000000008,2
2017.05.25 00:00,2017.05.31 23:30,1.12182,1.12521,1.11094,1.1243100000000001,877924,175585,142.7,1.1177,1.1224,1.116,64.0,1350,846,444,1.91,3.7,5,9.3,1.0,1.1248,1.1231200000000001,1.12145,1.1181,1.11475,1.1130799999999998,1.1114,363,432,429,116,2017-05-31 23:30:00,-33.49999999999964,2
2017.06.07 00:00,2017.06.13 23:30,1.12771,1.1282299999999998,1.11663,1.12107,919305,183861,116.0,1.1205,1.1238,1.1174,64.0,1391,883,440,2.01,4.72,-11,9.7,1.0,1.1282,1.12678,1.12535,1.1225,1.11965,1.1182299999999998,1.1168,298,199,650,241,2017-06-13 23:30:00,-28.500000000000192,2
2017.06.16 00:00,2017.06.22 23:30,1.1145,1.1212799999999998,1.11188,1.11516,989496,197899,94.0,1.1147,1.1176,1.1132,44.0,1088,756,273,2.77,4.53,10,7.1,1.0,1.1208,1.11968,1.11855,1.1163,1.11405,1.11293,1.1118,202,258,461,164,2017-06-22 23:30:00,-22.500000000000853,2
2017.06.19 00:00,2017.06.23 23:30,1.12053,1.1212799999999998,1.11188,1.1191799999999998,979562,195912,94.0,1.1151,1.1176,1.113,46.0,1044,645,346,1.86,4.35,11,6.7,1.0,1.1208,1.11968,1.11855,1.1163,1.11405,1.11293,1.1118,201,260,417,162,2017-06-23 23:30:00,-22.500000000000853,2
2017.07.04 00:00,2017.07.10 23:30,1.13638,1.14398,1.13123,1.13991,928252,185650,127.5,1.1349,1.14,1.1316,84.0,1203,849,304,2.79,3.76,14,8.1,1.0,1.1426,1.1412200000000001,1.13985,1.1371,1.13435,1.1329799999999999,1.1316,370,218,403,202,2017-07-10 23:30:00,27.500000000000302,1
2017.07.10 00:00,2017.07.14 23:30,1.1396600000000001,1.14893,1.13705,1.14685,991572,198314,118.8,1.1397,1.1444,1.1384,60.0,1298,1012,226,4.48,4.33,27,8.9,1.0,1.1486,1.1472799999999999,1.14595,1.1433,1.14065,1.13933,1.138,205,229,360,492,2017-07-14 23:30:00,26.500000000000412,1
2017.07.11 00:00,2017.07.17 23:30,1.13992,1.14893,1.13705,1.1478,1024486,204897,118.8,1.1395,1.146,1.1386,74.0,1322,1167,108,10.81,4.41,43,9.1,1.0,1.1488,1.1474799999999998,1.14615,1.1435,1.14085,1.13953,1.1382,344,299,309,358,2017-07-17 23:30:00,26.500000000000412,1
2017.07.21 00:00,2017.07.27 23:30,1.16286,1.17767,1.16125,1.16753,1183193,236639,164.2,1.1645,1.1678,1.1624,54.0,1501,1009,420,2.4,3.62,12,10.6,1.0,1.1762,1.1744,1.1726,1.169,1.1654,1.1636,1.1618,165,161,451,712,2017-07-27 23:30:00,-35.99999999999825,2
2017.07.24 00:00,2017.07.28 23:30,1.16635,1.17767,1.16125,1.17478,1196507,239301,164.2,1.1643,1.1706,1.1626,80.0,1531,1215,259,4.69,3.69,35,10.8,1.0,1.1764,1.1746,1.1728,1.1692,1.1656,1.1638,1.162,275,261,416,567,2017-07-28 23:30:00,35.99999999999825,1
2017.08.18 00:00,2017.08.24 23:30,1.17226,1.1828,1.17083,1.1799,1030082,206016,119.7,1.1753,1.18,1.1724,76.0,1304,890,366,2.43,4.35,9,8.9,1.0,1.1826,1.1812200000000002,1.17985,1.1771,1.17435,1.17298,1.1716,392,223,485,196,2017-08-24 23:30:00,-27.500000000000302,2
2017.08.31 00:00,2017.09.06 23:30,1.1883299999999999,1.1979799999999998,1.18231,1.19166,1166322,233264,156.7,1.1895,1.1924,1.1878,46.0,1664,910,660,1.38,4.21,15,12.0,1.0,1.195,1.19355,1.1921,1.1892,1.1863,1.18485,1.1834,266,783,500,92,2017-09-06 23:30:00,29.000000000001247,1
2017.09.01 00:00,2017.09.07 23:30,1.1909,1.20592,1.18499,1.20226,1179215,235843,209.3,1.1911,1.194,1.1878,62.0,1709,890,759,1.17,3.22,35,12.3,1.0,1.2032,1.201,1.1988,1.1944,1.19,1.1878,1.1856,185,156,819,519,2017-09-07 23:30:00,43.999999999999595,1
2017.09.12 00:00,2017.09.18 23:30,1.1952,1.19947,1.1838,1.19535,1129059,225812,156.7,1.1955,1.1988,1.1912,76.0,1620,508,1046,0.49,4.05,36,11.7,1.0,1.1992,1.19765,1.1961,1.193,1.1899,1.18835,1.1868,418,560,305,317,2017-09-18 23:30:00,-31.000000000001027,2
2017.09.13 00:00,2017.09.19 23:30,1.19658,1.20064,1.1838,1.1994,1147214,229443,168.4,1.1983,1.1996,1.191,86.0,1645,185,1405,0.13,3.83,41,11.9,1.0,1.2006,1.19887,1.19715,1.1937,1.19025,1.1885299999999999,1.1868,434,526,318,348,2017-09-19 23:30:00,-34.49999999999953,2
2017.10.03 00:00,2017.10.09 23:30,1.17324,1.17877,1.1669200000000002,1.17401,976074,195215,118.5,1.1739,1.1776,1.1722,54.0,1249,609,586,1.04,4.16,0,8.5,1.0,1.1782,1.17697,1.17575,1.1733,1.17085,1.16963,1.1684,328,448,253,205,2017-10-09 23:30:00,24.499999999998412,1
2017.10.04 00:00,2017.10.10 23:30,1.17431,1.18254,1.1669200000000002,1.18076,983322,196664,156.2,1.1739,1.1788,1.1712,76.0,1288,764,472,1.62,3.26,1,8.8,1.0,1.1818,1.18012,1.17845,1.1751,1.17175,1.17008,1.1684,150,477,395,253,2017-10-10 23:30:00,33.49999999999964,1
2017.10.05 00:00,2017.10.11 23:30,1.1759,1.1869,1.1669200000000002,1.1858,988373,197675,199.8,1.1739,1.1798,1.1686,112.0,1310,798,468,1.71,2.59,12,8.9,1.0,1.1868,1.1845,1.1822,1.1776,1.173,1.1707,1.1684,167,306,476,350,2017-10-11 23:30:00,-46.00000000000159,2
2017.11.03 00:00,2017.11.09 23:30,1.1657799999999998,1.1690399999999999,1.15539,1.16412,942537,188507,136.5,1.1609,1.1618,1.1568,50.0,1258,463,716,0.65,3.59,-11,8.5,1.0,1.1668,1.1654,1.164,1.1612,1.1584,1.157,1.1556,205,198,709,132,2017-11-09 23:30:00,-28.000000000001357,2
2017.11.06 00:00,2017.11.10 23:30,1.16155,1.1677799999999998,1.15539,1.16638,937816,187563,123.9,1.1595,1.162,1.156,60.0,1241,826,351,2.35,3.94,11,8.3,1.0,1.167,1.1655799999999998,1.16415,1.1613,1.15845,1.1570200000000002,1.1556,248,193,644,147,2017-11-10 23:30:00,28.500000000000192,1
2017.11.07 00:00,2017.11.13 23:30,1.16091,1.1677799999999998,1.15539,1.1667,919385,183877,123.9,1.1595,1.1646,1.1558,88.0,1195,839,301,2.79,3.79,17,7.9,1.0,1.1676,1.1661,1.1646,1.1616,1.1586,1.1571,1.1556,349,228,474,141,2017-11-13 23:30:00,29.999999999998916,1
2017.11.16 00:00,2017.11.22 23:30,1.17905,1.18269,1.1712799999999999,1.18215,940516,188103,114.1,1.1737,1.1788,1.1724,64.0,1443,1175,202,5.82,4.98,36,10.0,1.0,1.1826,1.1812,1.1798,1.177,1.1742,1.1728,1.1714,181,523,360,376,2017-11-22 23:30:00,28.000000000001357,1
2017.11.17 00:00,2017.11.23 23:30,1.1769399999999999,1.18559,1.1712799999999999,1.1849100000000001,911498,182300,143.1,1.1737,1.18,1.1724,76.0,1396,1129,202,5.59,3.88,45,9.6,1.0,1.1854,1.18365,1.1819,1.1784,1.1749,1.17315,1.1714,235,395,265,497,2017-11-23 23:30:00,35.00000000000058,1
2017.12.07 00:00,2017.12.13 23:30,1.1795,1.18316,1.17174,1.18256,1000808,200162,114.2,1.1793,1.1802,1.175,52.0,1256,216,990,0.22,4.33,32,8.5,1.0,1.1826,1.1812799999999999,1.17995,1.1773,1.17465,1.1733200000000001,1.172,132,497,387,234,2017-12-13 23:30:00,26.500000000000412,1
2017.12.12 00:00,2017.12.18 23:30,1.17685,1.18625,1.17174,1.17813,1059960,211992,145.1,1.1781,1.1802,1.1736,66.0,1363,638,672,0.95,3.68,27,9.4,1.0,1.1846,1.18303,1.18145,1.1783,1.17515,1.1735799999999998,1.172,252,382,492,224,2017-12-18 23:30:00,31.500000000002082,1
2017.12.13 00:00,2017.12.19 23:30,1.17412,1.18625,1.1729399999999999,1.1838899999999999,1079139,215828,133.1,1.1781,1.1834,1.1764,70.0,1380,857,471,1.82,4.06,45,9.5,1.0,1.185,1.1835200000000001,1.18205,1.1791,1.17615,1.17468,1.1732,288,412,425,244,2017-12-19 23:30:00,29.50000000000008,1
2017.12.20 00:00,2017.12.26 23:30,1.1838799999999998,1.1901700000000002,1.18169,1.18581,682004,136401,84.8,1.1869,1.1878,1.1846,32.0,977,244,656,0.37,4.54,20,7.5,1.0,1.189,1.18823,1.18745,1.1859,1.18435,1.1835799999999999,1.1828,143,354,363,105,2017-12-26 23:30:00,15.500000000001624,1
2017.12.21 00:00,2017.12.27 23:30,1.18703,1.19102,1.18169,1.18872,662868,132574,93.3,1.1869,1.1878,1.1846,32.0,940,338,528,0.64,3.92,12,7.1,1.0,1.1908,1.1898,1.1888,1.1868,1.1848,1.1838,1.1828,102,301,422,106,2017-12-27 23:30:00,20.000000000000018,1
2018.01.05 00:00,2018.01.11 23:30,1.20679,1.2082899999999999,1.19156,1.20319,1083365,216673,167.3,1.1969,1.2026,1.1916,110.0,1431,750,644,1.16,3.37,-26,9.9,1.0,1.208,1.20595,1.2039,1.1998,1.1957,1.19365,1.1916,287,259,408,474,2018-01-11 23:30:00,40.99999999999992,1
2018.01.16 00:00,2018.01.22 23:30,1.22634,1.23231,1.2165,1.22614,1300958,260192,158.1,1.2237,1.227,1.222,50.0,1952,1024,847,1.21,4.88,6,14.4,1.0,1.2298,1.22823,1.22665,1.2235,1.22035,1.2187700000000001,1.2172,253,904,610,160,2018-01-22 23:30:00,31.49999999999986,1
2018.01.17 00:00,2018.01.23 23:30,1.22595,1.23231,1.2165,1.2298200000000001,1295925,259185,158.1,1.2243,1.227,1.2218,52.0,1896,919,897,1.02,4.74,15,14.0,1.0,1.2306,1.22892,1.22725,1.2239,1.22055,1.21888,1.2172,226,895,590,167,2018-01-23 23:30:00,33.49999999999964,1
2018.02.07 00:00,2018.02.13 23:30,1.23766,1.24055,1.22054,1.2350299999999999,1519077,303815,200.1,1.2263,1.2302,1.2222,80.0,1849,1149,636,1.81,3.66,4,13.4,1.0,1.2396,1.23728,1.23495,1.2303,1.22565,1.22333,1.221,276,239,850,474,2018-02-13 23:30:00,46.500000000000426,1
2018.02.26 00:00,2018.03.02 23:30,1.22928,1.2355,1.21546,1.23186,1283297,256659,200.4,1.2315,1.2344,1.2218,126.0,1685,363,1278,0.28,3.34,-13,12.0,1.0,1.235,1.2326700000000002,1.23035,1.2257,1.22105,1.2187299999999999,1.2164,570,343,388,375,2018-03-02 23:30:00,-46.500000000000426,2
2018.02.27 00:00,2018.03.05 23:30,1.23169,1.23641,1.21546,1.23356,1317177,263435,209.5,1.2323,1.2344,1.222,124.0,1779,317,1404,0.23,3.36,-25,12.9,1.0,1.235,1.2326700000000002,1.23035,1.2257,1.22105,1.2187299999999999,1.2164,676,323,388,375,2018-03-05 23:30:00,46.500000000000426,1
2018.03.15 00:00,2018.03.21 23:30,1.23671,1.2383600000000001,1.22399,1.2337799999999999,1155497,231099,143.7,1.2285,1.2336,1.2256,80.0,1419,896,479,1.87,3.89,5,9.8,1.0,1.2384,1.2366,1.2348,1.2312,1.2276,1.2258,1.224,175,467,443,332,2018-03-21 23:30:00,-36.000000000000476,2
2018.03.19 00:00,2018.03.23 23:30,1.22817,1.23884,1.22399,1.23522,1274107,254821,148.5,1.2335,1.2368,1.2284,84.0,1554,483,1019,0.47,4.09,24,10.8,1.0,1.2376,1.2359,1.2342,1.2308,1.2274,1.2257,1.224,344,549,367,282,2018-03-23 23:30:00,34.000000000000696,1
2018.04.03 00:00,2018.04.09 23:30,1.2300799999999998,1.2335200000000002,1.22151,1.23204,1210172,242034,120.1,1.2277,1.231,1.2252,58.0,1414,627,715,0.88,4.64,12,9.9,1.0,1.2332,1.2317799999999999,1.23035,1.2275,1.22465,1.2232299999999998,1.2218,240,518,430,221,2018-04-09 23:30:00,28.500000000000192,1
2018.04.04 00:00,2018.04.10 23:30,1.22704,1.23776,1.22151,1.23555,1247592,249518,162.5,1.2277,1.2308,1.2224,84.0,1441,749,618,1.21,3.51,8,10.0,1.0,1.2368,1.23492,1.23305,1.2293,1.22555,1.2236799999999999,1.2218,151,336,668,279,2018-04-10 23:30:00,-37.4999999999992,2
2018.04.10 00:00,2018.04.16 23:30,1.23205,1.2396399999999999,1.22993,1.23791,1242694,248539,97.1,1.2329,1.2366,1.2308,58.0,1338,927,345,2.69,5.35,18,9.2,1.0,1.2396,1.2384,1.2372,1.2348,1.2324,1.2312,1.23,233,403,462,238,2018-04-16 23:30:00,-23.999999999999577,2
2018.05.07 00:00,2018.05.11 23:30,1.19557,1.19779,1.1822700000000002,1.19395,1165530,233106,155.2,1.1925,1.1962,1.1866,96.0,1557,391,1117,0.35,3.99,-40,10.9,1.0,1.1978,1.1959,1.194,1.1902,1.1864,1.1845,1.1826,211,585,395,363,2018-05-11 23:30:00,-38.000000000000256,2
2018.05.28 00:00,2018.06.01 23:30,1.16862,1.1728299999999998,1.15099,1.16584,1424256,284851,218.4,1.1667,1.172,1.161,110.0,1887,710,1128,0.63,3.4,13,13.6,1.0,1.1728,1.1701700000000002,1.16755,1.1623,1.15705,1.1544299999999998,1.1518,612,644,274,351,2018-06-01 23:30:00,-52.499999999999766,2
2018.05.31 00:00,2018.06.06 23:30,1.1662299999999999,1.17956,1.1617,1.17735,1301309,260262,178.6,1.1695,1.1718,1.1658,60.0,1736,755,901,0.84,3.86,35,12.4,1.0,1.1786,1.1768299999999998,1.17505,1.1715,1.16795,1.16618,1.1644,187,277,775,473,2018-06-06 23:30:00,35.50000000000164,1
2018.06.15 00:00,2018.06.21 23:30,1.15679,1.16445,1.1508200000000002,1.16032,1284248,256850,136.3,1.1575,1.1614,1.1558,56.0,1681,1009,612,1.65,4.87,-3,12.0,1.0,1.1642,1.1626,1.161,1.1578,1.1546,1.153,1.1514,277,676,607,115,2018-06-21 23:30:00,31.999999999998696,1
2018.06.18 00:00,2018.06.22 23:30,1.1587399999999999,1.16749,1.1508200000000002,1.16561,1285986,257197,166.7,1.1577,1.1622,1.1546,76.0,1664,1068,542,1.97,3.96,7,11.8,1.0,1.1672,1.1652200000000001,1.16325,1.1593,1.15535,1.1533799999999998,1.1514,275,494,702,187,2018-06-22 23:30:00,-39.5000000000012,2
2018.06.19 00:00,2018.06.25 23:30,1.16224,1.1713,1.1508200000000002,1.17034,1341632,268326,204.8,1.1575,1.1646,1.1538,108.0,1705,1174,484,2.43,3.31,10,12.2,1.0,1.1712,1.1687299999999998,1.16625,1.1613,1.15635,1.15388,1.1514,208,531,662,299,2018-06-25 23:30:00,-49.5000000000001,2
2018.06.28 00:00,2018.07.04 23:30,1.15534,1.1690200000000002,1.1527100000000001,1.16556,1285671,257134,163.1,1.1643,1.1684,1.1608,76.0,1636,713,865,0.82,3.94,-1,11.5,1.0,1.169,1.16705,1.1651,1.1612,1.1573,1.15535,1.1534,571,563,232,261,2018-07-04 23:30:00,39.00000000000014,1
2018.07.16 00:00,2018.07.20 23:30,1.16896,1.17446,1.1574799999999998,1.1719600000000001,1386798,277360,169.8,1.1645,1.1702,1.1592,110.0,1474,970,452,2.15,3.43,-21,10.3,1.0,1.174,1.17205,1.1701,1.1662,1.1623,1.16035,1.1584,417,245,589,211,2018-07-20 23:30:00,-39.00000000000014,2
2018.07.24 00:00,2018.07.30 23:30,1.16914,1.17436,1.16203,1.17052,1182880,236576,123.3,1.1685,1.1718,1.1654,64.0,1345,648,647,1.0,4.34,-13,9.2,1.0,1.1744,1.17288,1.17135,1.1683,1.16525,1.16373,1.1622,211,534,392,206,2018-07-30 23:30:00,-30.500000000002192,2
2018.09.11 00:00,2018.09.17 23:30,1.15916,1.17215,1.15654,1.1683,1055055,211011,156.1,1.1629,1.1662,1.1572,90.0,1344,644,653,0.99,3.4,15,9.2,1.0,1.1712,1.1694,1.1676,1.164,1.1604,1.1586,1.1568,304,168,447,413,2018-09-17 23:30:00,-36.000000000000476,2
2018.09.13 00:00,2018.09.19 23:30,1.1625299999999998,1.1724299999999999,1.16091,1.16721,1067695,213539,115.2,1.1689,1.1708,1.1656,52.0,1395,364,967,0.38,4.73,29,9.6,1.0,1.1722,1.17085,1.1695,1.1668,1.1641,1.16275,1.1614,253,664,180,292,2018-09-19 23:30:00,26.999999999999247,1
2018.10.04 00:00,2018.10.10 23:30,1.14762,1.15495,1.14321,1.15185,1144529,228906,117.4,1.1491,1.152,1.1472,48.0,1423,841,526,1.6,4.82,-9,9.8,1.0,1.1544,1.1530200000000002,1.15165,1.1489,1.14615,1.14478,1.1434,275,663,411,68,2018-10-10 23:30:00,27.500000000000302,1
2018.10.05 00:00,2018.10.11 23:30,1.15135,1.15994,1.14321,1.15931,1206020,241204,167.3,1.1491,1.1538,1.147,68.0,1454,1010,395,2.56,3.46,-7,10.1,1.0,1.1598,1.15775,1.1557,1.1516,1.1475,1.14545,1.1434,205,367,712,166,2018-10-11 23:30:00,-40.99999999999992,2
2018.10.09 00:00,2018.10.15 23:30,1.14907,1.16104,1.14321,1.15785,1237155,247431,178.3,1.1491,1.1576,1.1466,110.0,1434,1148,249,4.61,3.19,13,10.0,1.0,1.1608,1.1586299999999998,1.15645,1.1521,1.14775,1.1455799999999998,1.1434,479,445,377,128,2018-10-15 23:30:00,-43.50000000000076,2
2018.10.25 00:00,2018.10.31 23:30,1.13914,1.14326,1.1302,1.13115,1213165,242633,130.6,1.1373,1.1414,1.1354,60.0,1394,699,640,1.09,4.22,6,9.7,1.0,1.1422,1.14073,1.13925,1.1363,1.13335,1.1318700000000002,1.1304,377,562,327,115,2018-10-31 23:30:00,-29.50000000000008,2
2018.10.26 00:00,2018.11.01 23:30,1.13743,1.14241,1.1302,1.14077,1227563,245513,122.1,1.1373,1.141,1.1346,64.0,1420,648,719,0.9,4.58,21,9.8,1.0,1.1422,1.14073,1.13925,1.1363,1.13335,1.1318700000000002,1.1304,320,556,388,151,2018-11-01 23:30:00,29.50000000000008,1
2018.10.31 00:00,2018.11.06 23:30,1.13429,1.14557,1.1302,1.1426100000000001,1178161,235632,153.7,1.1411,1.1444,1.1364,80.0,1385,321,1008,0.32,3.6,31,9.5,1.0,1.145,1.1431799999999999,1.14135,1.1377,1.13405,1.1322299999999998,1.1304,319,604,239,218,2018-11-06 23:30:00,-36.49999999999931,2
2018.11.27 00:00,2018.12.03 23:30,1.13273,1.14016,1.12671,1.1352799999999998,1283992,256798,134.5,1.1369,1.1394,1.1318,76.0,1469,393,1034,0.38,4.32,15,10.4,1.0,1.14,1.13835,1.1367,1.1334,1.1301,1.12845,1.1268,472,398,312,284,2018-12-03 23:30:00,-32.999999999998586,2
2018.11.29 00:00,2018.12.05 23:30,1.13659,1.1418700000000002,1.1305399999999999,1.1344299999999998,1250798,250160,113.3,1.1343,1.1386,1.133,56.0,1422,991,379,2.61,4.9,-16,10.0,1.0,1.1412,1.1398700000000002,1.13855,1.1359,1.13325,1.1319299999999999,1.1306,277,439,510,188,2018-12-05 23:30:00,-26.500000000000412,2
2018.12.03 00:00,2018.12.07 23:30,1.13499,1.14235,1.13107,1.13758,1259318,251864,112.8,1.1343,1.1378,1.1322,56.0,1487,1034,388,2.66,5.22,-21,10.3,1.0,1.142,1.1407,1.1394,1.1368,1.1342,1.1329,1.1316,163,431,557,329,2018-12-07 23:30:00,-25.999999999999357,2
2018.12.21 00:00,2018.12.27 23:30,1.14454,1.14739,1.13428,1.14285,1673224,334645,131.1,1.1405,1.1424,1.1376,48.0,1355,573,720,0.8,4.11,30,10.8,1.0,1.1472,1.14565,1.1441,1.141,1.1379,1.13635,1.1348,137,335,683,195,2018-12-27 23:30:00,-31.000000000001027,2
2019.01.02 00:00,2019.01.08 23:30,1.14598,1.14967,1.1309200000000001,1.14406,2105521,421104,187.5,1.1397,1.1482,1.1382,100.0,1594,963,588,1.64,3.36,-14,11.3,1.0,1.1494,1.1471,1.1448,1.1402,1.1356,1.1333,1.131,318,567,473,231,2019-01-08 23:30:00,45.999999999999375,1
2019.01.21 00:00,2019.01.25 23:30,1.1360299999999999,1.14176,1.1289200000000001,1.14032,1847450,369490,128.4,1.1365,1.139,1.1342,48.0,1183,480,631,0.76,3.64,24,7.8,1.0,1.1416,1.1400700000000001,1.13855,1.1355,1.13245,1.1309200000000001,1.1294,167,619,233,158,2019-01-25 23:30:00,30.49999999999997,1
2019.01.22 00:00,2019.01.28 23:30,1.13658,1.14436,1.1289200000000001,1.1427100000000001,1969482,393896,154.4,1.1365,1.1394,1.1306,88.0,1237,578,602,0.96,3.17,36,8.3,1.0,1.144,1.1421700000000001,1.14035,1.1367,1.13305,1.1312200000000001,1.1294,283,295,465,188,2019-01-28 23:30:00,36.49999999999931,1
2019.01.23 00:00,2019.01.29 23:30,1.13594,1.14501,1.1289200000000001,1.14307,2024975,404995,160.9,1.1365,1.1414,1.1296,118.0,1259,760,457,1.66,3.07,43,8.5,1.0,1.1446,1.1427,1.1408,1.137,1.1332,1.1313,1.1294,452,258,346,195,2019-01-29 23:30:00,-38.000000000000256,2
2019.02.12 00:00,2019.02.18 23:30,1.12752,1.13414,1.1234,1.13081,1904213,380843,107.4,1.1277,1.1312,1.126,52.0,1184,825,303,2.72,4.31,18,7.9,1.0,1.1342,1.13303,1.13185,1.1295,1.12715,1.1259700000000001,1.1248,217,295,486,173,2019-02-18 23:30:00,23.500000000000743,1
2019.02.13 00:00,2019.02.19 23:30,1.1325100000000001,1.13574,1.1234,1.134,1911153,382231,123.4,1.1297,1.1318,1.1264,54.0,1220,575,598,0.96,3.87,-8,8.2,1.0,1.1352,1.1339,1.1326,1.13,1.1274,1.1261,1.1248,169,366,445,222,2019-02-19 23:30:00,-25.999999999999357,2
2019.02.19 00:00,2019.02.25 23:30,1.13079,1.13711,1.12755,1.13568,2006132,401226,95.6,1.1339,1.1356,1.1328,28.0,1212,613,502,1.22,4.95,3,8.1,1.0,1.1372,1.136,1.1348,1.1324,1.13,1.1288,1.1276,302,713,123,73,2019-02-25 23:30:00,-23.999999999999577,2
2019.02.20 00:00,2019.02.26 23:30,1.134,1.1402700000000001,1.13161,1.13888,2019878,403976,86.6,1.1339,1.136,1.1332,28.0,1179,801,282,2.84,5.36,5,7.8,1.0,1.1382,1.13745,1.1367,1.1352,1.1337,1.13295,1.1322,74,303,578,198,2019-02-26 23:30:00,15.000000000000568,1
2019.02.21 00:00,2019.02.27 23:30,1.1335899999999999,1.14036,1.13161,1.13693,2047418,409484,87.5,1.1339,1.1368,1.133,38.0,1143,851,229,3.72,5.2,12,7.5,1.0,1.1404,1.1393799999999998,1.13835,1.1363,1.13425,1.13323,1.1322,144,216,437,342,2019-02-27 23:30:00,-20.500000000001073,2
2019.03.11 00:00,2019.03.15 23:30,1.12316,1.1344299999999998,1.1221700000000001,1.1324,1575582,315116,122.6,1.1303,1.1336,1.1266,70.0,1126,421,663,0.63,3.57,31,7.4,1.0,1.1342,1.1327,1.1312,1.1282,1.1252,1.1237,1.1222,313,395,193,221,2019-03-15 23:30:00,30.000000000001137,1
2019.03.12 00:00,2019.03.18 23:30,1.12436,1.13589,1.12434,1.13388,1518971,303794,115.5,1.1323,1.134,1.1286,54.0,1099,310,743,0.42,3.73,32,7.2,1.0,1.136,1.13457,1.13315,1.1303,1.12745,1.1260299999999999,1.1246,201,449,299,147,2019-03-18 23:30:00,28.49999999999797,1
2019.03.13 00:00,2019.03.19 23:30,1.1286100000000001,1.13615,1.12773,1.13507,1456052,291210,84.2,1.1323,1.1356,1.1306,50.0,1013,496,471,1.05,4.71,19,6.4,1.0,1.1362,1.1352,1.1342,1.1322,1.1302,1.1292,1.1282,221,320,292,175,2019-03-19 23:30:00,20.000000000000018,1
2019.04.01 00:00,2019.04.05 23:30,1.1225399999999999,1.12547,1.11836,1.12142,2041913,408383,71.1,1.1225,1.1248,1.1212,36.0,997,444,497,0.89,5.39,7,6.3,1.0,1.1252,1.12435,1.1235,1.1218,1.1201,1.11925,1.1184,273,353,277,90,2019-04-05 23:30:00,17.000000000000348,1
2019.04.04 00:00,2019.04.10 23:30,1.12321,1.12876,1.12059,1.12731,1931027,386205,81.7,1.1263,1.1284,1.1228,56.0,951,282,609,0.46,4.53,22,5.9,1.0,1.1284,1.12745,1.1265,1.1246,1.1227,1.12175,1.1208,280,186,244,235,2019-04-10 23:30:00,-19.000000000000128,2
2019.04.24 00:00,2019.04.30 23:30,1.1226399999999999,1.1229,1.11111,1.12145,1703282,340656,117.9,1.1157,1.1192,1.1124,68.0,1092,565,473,1.19,3.64,-1,7.2,1.0,1.1228,1.12145,1.1201,1.1174,1.1147,1.11335,1.112,264,168,384,268,2019-04-30 23:30:00,26.999999999999247,1
2019.05.03 00:00,2019.05.09 23:30,1.11714,1.12509,1.1135,1.1213799999999998,1778983,355797,115.9,1.1193,1.121,1.118,30.0,1119,528,502,1.05,3.79,37,7.4,1.0,1.1244,1.12315,1.1219,1.1194,1.1169,1.11565,1.1144,73,451,500,83,2019-05-09 23:30:00,-25.000000000001688,2
2019.05.06 00:00,2019.05.10 23:30,1.11799,1.1253600000000001,1.11666,1.12329,1816839,363368,87.0,1.1193,1.1218,1.118,38.0,1114,705,334,2.11,5.06,42,7.2,1.0,1.125,1.1239700000000001,1.12295,1.1209,1.11885,1.1178299999999999,1.1168,174,176,566,193,2019-05-10 23:30:00,-20.500000000001073,2
2019.05.17 00:00,2019.05.23 23:30,1.11735,1.1188,1.1107,1.11815,1650120,330024,81.0,1.1163,1.1174,1.115,24.0,931,360,490,0.73,4.54,-3,5.8,1.0,1.1186,1.1178700000000001,1.11715,1.1157,1.11425,1.11353,1.1128,178,438,225,69,2019-05-23 23:30:00,14.499999999999513,1
2019.05.20 00:00,2019.05.24 23:30,1.11598,1.12121,1.1107,1.12043,1610220,322044,105.1,1.1163,1.1178,1.1134,44.0,949,424,459,0.92,3.51,-2,5.9,1.0,1.1212,1.12015,1.1191,1.117,1.1149,1.11385,1.1128,103,180,534,112,2019-05-24 23:30:00,-20.999999999999908,2
2019.05.27 02:30,2019.05.31 23:30,1.12068,1.12151,1.1116,1.1167799999999999,1495727,299145,99.1,1.1135,1.1174,1.1126,48.0,867,675,134,5.04,3.4,32,5.8,1.0,1.12,1.1189799999999999,1.11795,1.1159,1.11385,1.11283,1.1118,198,189,220,240,2019-05-31 23:30:00,20.500000000001073,1
